Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
21559143,Ender's Game Alive the Full-Cast Audioplay,Orson Scott Card,"Card, Orson Scott",,"=""1480595063""","=""9781480595064""",0,4.20,Brilliance Audio,Audiobook,,2014,2013,,2022/10/11,,,read,,,,1,0
26082916,"Ready Player Two (Ready Player One, #2)",Ernest Cline,"Cline, Ernest",,"=""1524761338""","=""9781524761332""",5,3.43,Ballantine Books,Hardcover,370,2020,2020,,2018/02/24,,,read,,,,1,0
59609035,The Memory Index,Julian R. Vaca,"Vaca, Julian R.",,"=""""","=""""",0,3.96,Thomas Nelson,Hardcover,384,2022,2022,,2022/09/30,to-read,to-read (#47),to-read,,,,0,0
42975172,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.20,Nan A. Talese,Hardcover,422,2019,2019,,2022/09/30,to-read,to-read (#46),to-read,,,,0,0
56179338,"All of Us Villains (All of Us Villains, #1)",Amanda Foody,"Foody, Amanda",Christine Lynn Herman,"=""1250789257""","=""9781250789259""",0,3.94,Tor Teen,Hardcover,400,2021,2021,,2022/09/30,to-read,to-read (#45),to-read,,,,0,0
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",0,3.83,Scholastic Press,Kindle Edition,541,2020,2020,,2022/09/30,"currently-reading, e-shelf, fiction","currently-reading (#1), e-shelf (#43), fiction (#142)",currently-reading,,,,1,0
12951631,Breaking The Habit of Being Yourself: How to Lose Your Mind and Create a New One,Joe Dispenza,"Dispenza, Joe",,"=""1401938086""","=""9781401938086""",0,4.12,Hay House,Hardcover,329,2012,2012,,2022/03/11,to-read,to-read (#44),to-read,,,,0,0
474564,"Mavericks of Medicine: Exploring the Future of Medicine with Andrew Weil, Jack Kevorkian, Bernie Siegel, Ray Kurzweil & Others",David Jay Brown,"Brown, David Jay",,"=""1890572195""","=""9781890572198""",0,3.44,Smart Publications,Paperback,354,2006,2006,,2022/03/11,to-read,to-read (#43),to-read,,,,0,0
58155179,"Time Before Time, Vol. 1",Declan Shalvey,"Shalvey, Declan","Rory McConville, Joe Palmer, Chris O'Halloran","=""1534320067""","=""9781534320062""",0,3.77,Image Comics,Paperback,136,2021,2021,,2022/01/01,to-read,to-read (#42),to-read,,,,0,0
6690798,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",,"=""0345504968""","=""9780345504968""",0,4.04,Ballantine Books,Hardcover,766,2010,2010,,2021/12/18,to-read,to-read (#41),to-read,,,,0,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",4,4.08,Tor Books,Hardcover,399,2014,2006,2021/12/18,2021/01/12,,,read,,,,1,0
55003957,"Day Zero (Sea of Rust, #0)",C. Robert Cargill,"Cargill, C. Robert",,"=""0062405802""","=""9780062405807""",0,4.02,Harper Voyager,Hardcover,304,2021,2021,,2021/07/15,to-read,to-read (#40),to-read,,,,0,0
53205794,"The Last Watch (The Divide, #1)",J.S. Dewes,"Dewes, J.S.",,"=""1250236347""","=""9781250236340""",0,3.96,Tor Books,Paperback,480,2021,2021,,2021/07/15,to-read,to-read (#39),to-read,,,,0,0
53205922,Remote Control,Nnedi Okorafor,"Okorafor, Nnedi",,"=""125077280X""","=""9781250772800""",0,3.86,Tordotcom,Hardcover,160,2021,2021,,2021/07/15,to-read,to-read (#38),to-read,,,,0,0
53205912,Winter's Orbit,Everina Maxwell,"Maxwell, Everina",,"=""1250758831""","=""9781250758835""",0,4.02,Tor Books,Hardcover,432,2021,2021,,2021/07/15,to-read,to-read (#37),to-read,,,,0,0
52379735,The Echo Wife,Sarah Gailey,"Gailey, Sarah",,"=""125017466X""","=""9781250174666""",0,3.62,Tor Books,Hardcover,256,2021,2021,,2021/07/15,to-read,to-read (#36),to-read,,,,0,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",0,4.52,Ballantine Books,Hardcover,476,2021,2021,,2021/07/15,to-read,to-read (#35),to-read,,,,0,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu","Eisso Post, Joel Martinsen, Bruno Roubicek, Richard Heufkens","=""""","=""""",0,4.41,Tor Books,Hardcover,512,2015,2008,,2021/07/15,to-read,to-read (#34),to-read,,,,0,0
597549,Little Women,Louisa May Alcott,"Alcott, Louisa May",,"=""014131172X""","=""9780141311722""",0,3.97,Puffin,Paperback,336,2005,,,2018/02/18,"unclassified-exclusive, fiction","unclassified-exclusive (#43), fiction (#55)",unclassified-exclusive,,,,0,0
110824,The Annotated Pride and Prejudice,Jane Austen,"Austen, Jane",David M. Shapard,"=""0307278107""","=""9780307278104""",0,4.28,Anchor,Paperback,780,2007,1813,,2018/02/18,"unclassified-exclusive, fiction","unclassified-exclusive (#58), fiction (#75)",unclassified-exclusive,,,,0,0
1063179,Emma,Jane Austen,"Austen, Jane","Nicola Bradbury, Hugh  Thomson","=""""","=""""",0,4.04,Wordsworth Editions,Paperback,393,1992,1815,,2018/02/26,"unclassified-exclusive, fiction","unclassified-exclusive (#88), fiction (#126)",unclassified-exclusive,,,,0,0
158770,Three Kingdoms (4-Volume Boxed Set),Luo Guanzhong,"Guanzhong, Luo",Moss Roberts,"=""7119005901""","=""9787119005904""",0,4.37,Foreign Language Press,Paperback,2339,2008,1522,,2020/05/22,to-read,to-read (#33),to-read,,,,0,0
43797895,The Worldship Humility (The Code Trilogy #1),R.R. Haywood,"Haywood, R.R.",Colin Morgan,"=""""","=""""",0,4.27,Audible Studios,Audible Audio,,2019,2019,,2020/05/16,,,read,,,,1,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",0,3.69,Crown,Hardcover,305,2017,2017,,2020/04/21,to-read,to-read (#32),to-read,,,,0,0
37534835,"Vengeful (Villains, #2)",V.E. Schwab,"Schwab, V.E.",,"=""0765387522""","=""9780765387523""",0,4.19,Tor Books,Hardcover,478,2018,2018,,2020/04/21,to-read,to-read (#31),to-read,,,,0,0
10836728,"The Rook (The Checquy Files, #1)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316098795""","=""9780316098793""",0,4.11,"Little, Brown and Company",Hardcover,504,2012,2012,,2020/04/21,to-read,to-read (#30),to-read,,,,0,0
45016688,"False Value (Rivers of London, #8)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""""","=""""",5,4.11,Gollancz,Kindle Edition,416,2020,2020,,2019/04/24,to-read,to-read (#18),to-read,,,,0,0
33107825,"Stitch (Stitch Trilogy, #1)",Samantha Durante,"Durante, Samantha",,"=""""","=""""",0,3.69,Samantha Durante,Kindle Edition,312,2016,2012,,2018/05/13,"e-shelf, unclassified-exclusive","e-shelf (#37), unclassified-exclusive (#137)",unclassified-exclusive,,,,0,0
35954904,Delirium: Debt Collector Episode One (Debt Collector Episode One),Susan Kaye Quinn,"Quinn, Susan Kaye",,"=""""","=""""",0,3.88,,ebook,,,2013,,2018/03/15,"e-shelf, fiction","e-shelf (#33), fiction (#138)",read,,,,1,0
22514127,Automate the Boring Stuff with Python: Practical Programming for Total Beginners,Al Sweigart,"Sweigart, Al",,"=""1593275994""","=""9781593275990""",0,4.30,No Starch Press,Paperback,479,2015,2014,,2018/09/27,unclassified-exclusive,unclassified-exclusive (#136),unclassified-exclusive,,,,0,0
6980870,"30-Second Philosophies: The 50 most thought-provoking philosophies, each explained in half a minute",Barry Loewer,"Loewer, Barry","Julian Baggini, Kati Balog, James Garvey, Stephen Law, Jeremy Stangroom, Ivan Hissey","=""1435109570""","=""9781435109575""",0,3.54,Fall River Press,Hardcover,160,2009,2009,,2018/02/26,"non-fiction, unclassified-exclusive","non-fiction (#52), unclassified-exclusive (#134)",unclassified-exclusive,,,,0,0
88072,Agent to the Stars,John Scalzi,"Scalzi, John",,"=""1596060204""","=""9781596060203""",0,3.90,Subterranean Press,Hardcover,280,2005,2004,,2018/03/15,"e-shelf, unclassified-exclusive","e-shelf (#31), unclassified-exclusive (#135)",unclassified-exclusive,,,,0,0
16248196,The Art of Thinking Clearly,Rolf Dobelli,"Dobelli, Rolf",,"=""0062219685""","=""9780062219688""",0,3.85,Harper,Hardcover,384,2013,2011,,2018/02/26,"non-fiction, unclassified-exclusive","non-fiction (#40), unclassified-exclusive (#133)",unclassified-exclusive,,,,0,0
16474584,20th Century: History as You've Never Seen It Before,Richard Overy,"Overy, Richard",,"=""1409383911""","=""9781409383918""",0,3.85,DK,Hardcover,320,2012,2012,,2018/02/26,"non-fiction, unclassified-exclusive","non-fiction (#36), unclassified-exclusive (#132)",unclassified-exclusive,,,,0,0
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345376595""","=""9780345376596""",0,4.32,Ballantine Books,Paperback,384,1997,1994,,2018/02/26,"non-fiction, unclassified-exclusive","non-fiction (#31), unclassified-exclusive (#131)",unclassified-exclusive,,,,0,0
5099490,"Manhattan Project: The Birth of the Atomic Bomb in the Words of Its Creators, Eyewitnesses, and Historians",Cynthia C. Kelly,"Kelly, Cynthia C.",,"=""1579128084""","=""9781579128081""",0,3.90,Black Dog  Leventhal,Paperback,495,2009,2007,,2018/02/18,"e-shelf, non-fiction, unclassified-exclusive","e-shelf (#9), non-fiction (#16), unclassified-exclusive (#130)",unclassified-exclusive,,,,0,0
505564,"The Tcp/IP Guide: A Comprehensive, Illustrated Internet Protocols Reference",Charles Kozierok,"Kozierok, Charles",,"=""159327047X""","=""9781593270476""",0,4.48,No Starch Press,Hardcover,1539,2005,2005,,2018/02/17,"e-shelf, non-fiction, unclassified-exclusive","e-shelf (#6), non-fiction (#9), unclassified-exclusive (#128)",unclassified-exclusive,,,,0,0
703349,Ancient Inventions: A Lively and Fascinating Look at the Genuine Wonders of the Past,Peter  James,"James, Peter",Nick Thorpe,"=""0307290611""","=""9780307290618""",0,4.17,Random House,Hardcover,672,2006,1994,,2018/02/18,"e-shelf, non-fiction, unclassified-exclusive","e-shelf (#8), non-fiction (#26), unclassified-exclusive (#129)",unclassified-exclusive,,,,0,0
17141640,The State of the World Atlas,Dan    Smith,"Smith, Dan",,"=""1780261217""","=""9781780261218""",0,3.87,New Internationalist,Paperback,144,2013,2000,,2018/02/18,"e-shelf, non-fiction, unclassified-exclusive","e-shelf (#7), non-fiction (#12), unclassified-exclusive (#127)",unclassified-exclusive,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.27,Harper Perennial Modern Classics ,Paperback,336,2006,1960,,2020/04/19,,,read,,,,1,0
151162,"Stargate SG-1 (Stargate SG-1, #1)",Ashley McConnell,"McConnell, Ashley",,"=""0451457250""","=""9780451457257""",0,3.83,Roc,Mass Market Paperback,208,1998,1998,,2020/04/18,,,read,,,,1,0
52376343,Burn Cycle (Cry Pilot #2),Joel Dane,"Dane, Joel",,"=""""","=""""",0,4.00,Ace,Kindle Edition,397,2020,2020,,2020/01/04,to-read,to-read (#29),to-read,,,,0,0
29865319,"Bound (Alex Verus, #8)",Benedict Jacka,"Jacka, Benedict",,"=""""","=""9781101988534""",0,4.31,Ace Books,ebook,336,2017,2017,,2019/05/06,,,read,,,,1,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",0,4.27,Knopf,Kindle Edition,368,2019,2019,,2020/02/14,,,read,,,,1,0
626265,Unity,Steven Harper,"Harper, Steven",,"=""0765316080""","=""9780765316080""",0,3.50,Tor Books,Paperback,320,2007,2007,,2020/01/31,,,read,,,,1,0
558878,Sagittarius Is Bleeding,Peter David,"David, Peter",,"=""0765316072""","=""9780765316073""",0,3.51,Tor Books,Paperback,352,2006,2006,,2020/01/31,,,read,,,,1,0
626270,The Cylons' Secret,Craig Shaw Gardner,"Gardner, Craig Shaw",,"=""0765355175""","=""9780765355171""",0,3.34,Tor Science Fiction,Paperback,320,2007,2006,,2020/01/31,,,read,,,,1,0
1122002,"Battlestar Galactica (Battlestar Galactica Miniseries, #1)",Jeffrey A. Carver,"Carver, Jeffrey A.",,"=""0765315416""","=""9780765315410""",0,3.83,Tor Books,Paperback,320,2005,2005,,2020/01/31,,,read,,,,1,0
36381037,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,"Meyer, Marissa",,"=""""","=""""",4,4.13,Feiwel & Friends,Hardcover,400,2012,2012,,2020/01/16,,,read,,,,1,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",0,4.16,Crown Publishing Group (NY),Hardcover,336,2019,2019,,2020/01/14,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.41,Crown,Hardcover,384,2014,2011,,2020/01/08,,,read,,,,1,0
22328546,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",5,4.02,HarperTeen,Hardcover,388,2015,2015,,2020/01/06,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","Hilary Clarcq, Andy Weir","=""1101904224""","=""9781101904220""",5,4.13,Crown,Hardcover,352,2016,2016,,2020/01/06,,,read,,,,1,0
17866,Glasshouse,Charles Stross,"Stross, Charles",,"=""0441014038""","=""9780441014033""",3,3.88,Ace Books,Hardcover,335,2006,2006,,2020/01/04,,,read,,,,1,0
43514595,"Cry Pilot (Cry Pilot, #1)",Joel Dane,"Dane, Joel",,"=""1984802526""","=""9781984802521""",5,4.07,Ace,Paperback,416,2019,2019,,2020/01/04,,,read,,,,1,0
43670629,"Fallen (Alex Verus, #10)",Benedict Jacka,"Jacka, Benedict",,"=""0440000580""","=""9780440000587""",5,4.41,Ace Books,Mass Market Paperback,296,2019,2019,,2019/05/07,,,read,,,,1,0
96063,The Speed of Dark,Elizabeth Moon,"Moon, Elizabeth",,"=""0345481399""","=""9780345481399""",5,4.00,Del Rey,Paperback,369,2005,2002,,2019/12/16,,,read,,,,1,0
36192173,Mind Games,Shana Silver,"Silver, Shana",,"=""1250192927""","=""9781250192929""",4,3.65,Swoon Reads,Hardcover,320,2019,2019,,2019/12/04,,,read,,,,1,0
42389859,"The October Man (Rivers of London, #7.5)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""1473224314""","=""9781473224315""",5,4.01,Orion Publishing Group,Hardcover,180,2019,2019,,2019/04/24,,,read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2019/12/03,,,read,,,,1,0
29962030,Managing Time,Harvard Business Review,"Review, Harvard Business",James Edward Thomas,"=""1531836283""","=""9781531836283""",0,3.52,Audible Studios on Brilliance Audio,Audio CD,,2016,2006,,2018/02/18,"unclassified-exclusive, non-fiction","unclassified-exclusive (#29), non-fiction (#18)",unclassified-exclusive,,,,0,0
13314945,"The Unraveling (Wool, #4)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.35,Broad Reach Publishing,Kindle Edition,166,2011,2011,,2019/09/29,,,read,,,,1,0
13202200,"Casting Off (Wool, #3)",Hugh Howey,"Howey, Hugh",Mehmet Rasim Emirosmanoğlu,"=""""","=""""",0,4.33,Broad Reach Publishing,Kindle Edition,122,2011,2011,,2019/09/29,,,read,,,,1,0
13178410,"Proper Gauge (Wool, #2)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.15,Broad Reach Publishing,Kindle Edition,106,2011,2011,,2019/09/29,,,read,,,,1,0
22028,Omerta,Mario Puzo,"Puzo, Mario",,"=""0345432401""","=""9780345432407""",0,3.74,Ballantine Books,Paperback,369,2001,1999,,2019/09/29,,,read,,,,1,0
6390465,"Everwild (Skinjacker, #2)",Neal Shusterman,"Shusterman, Neal",,"=""1416958630""","=""9781416958635""",0,4.21,Simon  Schuster Books for Young Readers,Hardcover,432,2009,2009,,2019/09/27,to-read,to-read (#28),to-read,,,,0,0
688191,"Everlost (Skinjacker, #1)",Neal Shusterman,"Shusterman, Neal",,"=""0689872372""","=""9780689872372""",0,3.96,Simon  Schuster Books for Young Readers,Hardcover,320,2006,2006,,2018/03/01,e-shelf,e-shelf (#23),read,,,,1,0
28153844,"Daughter of Eden (Dark Eden, #3)",Chris Beckett,"Beckett, Chris",,"=""1782392394""","=""9781782392392""",0,4.00,Corvus,Hardcover,400,2016,2016,,2019/09/13,,,read,,,,1,0
22926605,"Mother of Eden (Dark Eden, #2)",Chris Beckett,"Beckett, Chris",,"=""0804138702""","=""9780804138703""",0,3.82,Broadway Books,Paperback,468,2015,2015,,2019/09/10,,,read,,,,1,0
18166988,"Dark Eden (Dark Eden, #1)",Chris Beckett,"Beckett, Chris",,"=""0804138680""","=""9780804138680""",0,3.77,Broadway Books,Paperback,441,2014,2012,,2019/09/10,,,read,,,,1,0
20980464,"The Alex Verus Novels, Books 1-4",Benedict Jacka,"Jacka, Benedict",,"=""""","=""""",5,4.48,Ace,Kindle Edition,890,2014,2014,,2019/09/04,,,read,,,,1,0
18870662,"The End Has Come (The Apocalypse Triptych, #3)",John Joseph Adams,"Adams, John Joseph","Charlie Jane Anders, Megan Arkenberg, Chris Avellone, Elizabeth Bear, Annie Bellet, Tananarive Due, Jamie Ford, Mira Grant, Hugh Howey, Jake Kerr, Nancy Kress, Sarah Langan, Ken Liu, Jonathan Maberry, Seanan McGuire, Will McIntosh, Leife Shallcross, Scott Sigler, Carrie Vaughn, Robin Wasserman, David Wellington, Ben H. Winters","=""""","=""""",0,3.88,Broad Reach Publishing,Kindle Edition,324,2015,2015,,2019/09/03,to-read,to-read (#27),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2019/09/04,to-read,to-read (#26),to-read,,,,0,0
13249699,"Hope's Daughter (The Ambrosia Sequence, #1)",Melanie Cusick-Jones,"Cusick-Jones, Melanie",,"=""""","=""9781618426710""",0,3.83,Bookbaby,ebook,389,2011,2011,,2019/09/03,to-read,to-read (#25),to-read,,,,0,0
39776179,Dune,Frank Herbert,"Herbert, Frank",,"=""0441013597""","=""9780441013593""",5,4.25,Ace Trade/PenguinRandomHouse,Paperback,687,2005,1965,,2019/09/03,e-shelf,e-shelf (#42),read,,,,1,0
17305367,"Inferno (Robert Langdon, #4)",Dan Brown,"Brown, Dan",,"=""0593072499""","=""9780593072493""",3,3.88,Bantam Press,Hardcover,465,2013,2013,,2018/02/18,fiction,fiction (#76),read,,,,1,0
293366,Buffy the Vampire Slayer: The Origin (Buffy the Vampire Slayer Comic #4 Buffy Season 1),Christopher Golden,"Golden, Christopher",Dan Brereton,"=""1569714290""","=""9781569714294""",0,3.89,Dark Horse Books,Paperback,117,1999,1999,,2019/08/01,to-read,to-read (#24),to-read,,,,0,0
36991055,"Extinct (Extracted Trilogy, #3)",R.R. Haywood,"Haywood, R.R.",,"=""""","=""""",0,4.27,47North,Kindle Edition,396,2018,2018,,2019/08/01,,,read,,,,1,0
33871930,"Executed (Extracted Trilogy, #2)",R.R. Haywood,"Haywood, R.R.",,"=""1611099323""","=""9781611099324""",0,4.35,47North,Paperback,395,2017,2017,,2019/08/01,,,read,,,,1,0
31578285,"Extracted (Extracted Trilogy, #1)",R.R. Haywood,"Haywood, R.R.",,"=""""","=""""",5,3.94,47North,Kindle Edition,400,2017,2017,2019/08/01,2018/05/13,e-shelf,e-shelf (#36),read,,,,1,0
17332969,"The 100 (The 100, #1)",Kass Morgan,"Morgan, Kass",,"=""0316234478""","=""9780316234474""",0,3.57,"Little, Brown and Company",Hardcover,323,2013,2013,,2019/07/25,to-read,to-read (#23),to-read,,,,0,0
40535559,"Suspicious Minds (Stranger Things, #1)",Gwenda Bond,"Bond, Gwenda",,"=""""","=""""",0,3.61,Cornerstone Digital,Kindle Edition,304,2019,2019,,2019/07/18,to-read,to-read (#22),to-read,,,,0,0
9041662,"Hellblazer, Vol. 1: Original Sins",Jamie Delano,"Delano, Jamie","John Ridgway, Alfredo Alcalá, Rick Veitch, Tom Mandrake","=""1401230067""","=""9781401230067""",0,4.01,DC Comics,Paperback,304,2011,2011,,2018/03/01,"unclassified-exclusive, e-shelf","unclassified-exclusive (#113), e-shelf (#18)",unclassified-exclusive,,,,0,0
35954945,The Debt Collector: Wraith. Season 2 (Debt Collector #10-18),Susan Kaye Quinn,"Quinn, Susan Kaye",,"=""""","=""""",3,4.33,,ebook,,,2014,,2019/05/24,,,read,,,,1,0
35954926,"The Debt Collector: Lirium. Season One (Debt Collector, #1-9)",Susan Kaye Quinn,"Quinn, Susan Kaye",,"=""""","=""""",0,4.01,,ebook,,,2013,,2019/05/20,,,read,,,,1,0
36068567,"Marked (Alex Verus, #9)",Benedict Jacka,"Jacka, Benedict",,"=""0356507211""","=""9780356507217""",0,4.24,Orbit,Mass Market Paperback,354,2018,2018,,2019/05/07,,,read,,,,1,0
23236743,"Burned (Alex Verus, #7)",Benedict Jacka,"Jacka, Benedict",,"=""0425275760""","=""9780425275764""",0,4.27,Ace,Mass Market Paperback,326,2016,2016,,2019/05/05,,,read,,,,1,0
23236738,"Veiled (Alex Verus, #6)",Benedict Jacka,"Jacka, Benedict",,"=""""","=""""",0,4.17,Ace,Kindle Edition,296,2015,2015,,2019/05/05,,,read,,,,1,0
18599601,"Hidden (Alex Verus, #5)",Benedict Jacka,"Jacka, Benedict",,"=""""","=""""",0,4.19,Orbit,Kindle Edition,336,2014,2014,,2019/05/03,,,read,,,,1,0
16072988,"Chosen (Alex Verus, #4)",Benedict Jacka,"Jacka, Benedict",,"=""0425264920""","=""9780425264928""",0,4.22,Ace,Mass Market Paperback,294,2013,2013,,2019/05/03,,,read,,,,1,0
13542616,"Taken (Alex Verus, #3)",Benedict Jacka,"Jacka, Benedict",,"=""1937007723""","=""9781937007720""",0,4.13,Ace,Mass Market Paperback,313,2012,2012,,2019/05/03,,,read,,,,1,0
13274082,"Cursed (Alex Verus, #2)",Benedict Jacka,"Jacka, Benedict",,"=""1937007596""","=""9781937007591""",0,4.08,Ace,Mass Market Paperback,293,2012,2012,,2019/05/03,,,read,,,,1,0
11737387,"Fated (Alex Verus, #1)",Benedict Jacka,"Jacka, Benedict",,"=""1937007294""","=""9781937007294""",0,3.89,Ace,Mass Market Paperback,295,2012,2012,,2018/11/24,,,read,,,,1,0
7268509,"Game of Cages (Twenty Palaces, #2)",Harry Connolly,"Connolly, Harry",,"=""0345508904""","=""9780345508904""",0,3.88,Del Rey Books,Mass Market Paperback,352,2010,2010,2019/04/30,2019/04/29,,,read,,,,1,0
